UserName,Handle,Timestamp,Text,Label,Text_Lower,Text_Cleaning,Text_Token,Text_Token_Stop,Text_Token_Stop_Stem
Eko Jhones,@ekojhones77,16/05/2023 23:35,"Semakin aneh kan surveinya Charta Politika ini.
Narasinya gak sesuai kenyataan mosok publik puas dgn kenaikan harga BBM?
Walaupun jadi penjilat pemerintah ya yang logis aja klo bikin survei…sebenernya yg disurvei siapa sih? Buzzerp yang disurvei kah ?!",negative,"semakin aneh kan surveinya charta politika ini.
narasinya gak sesuai kenyataan mosok publik puas dgn kenaikan harga bbm?
walaupun jadi penjilat pemerintah ya yang logis aja klo bikin survei…sebenernya yg disurvei siapa sih? buzzerp yang disurvei kah ?!",semakin aneh kan surveinya charta politika ini narasinya gak sesuai kenyataan mosok publik puas dgn kenaikan harga bbm walaupun jadi penjilat pemerintah ya yang logis aja klo bikin survei sebenernya yg disurvei siapa sih buzzerp yang disurvei kah,"['semakin', 'aneh', 'kan', 'surveinya', 'charta', 'politika', 'ini', 'narasinya', 'gak', 'sesuai', 'kenyataan', 'mosok', 'publik', 'puas', 'dgn', 'kenaikan', 'harga', 'bbm', 'walaupun', 'jadi', 'penjilat', 'pemerintah', 'ya', 'yang', 'logis', 'aja', 'klo', 'bikin', 'survei', 'sebenernya', 'yg', 'disurvei', 'siapa', 'sih', 'buzzerp', 'yang', 'disurvei', 'kah']","['aneh', 'surveinya', 'charta', 'politika', 'narasinya', 'sesuai', 'kenyataan', 'mosok', 'publik', 'puas', 'kenaikan', 'harga', 'bbm', 'penjilat', 'pemerintah', 'logis', 'survei', 'sebenernya', 'disurvei', 'buzzerp', 'disurvei']","['aneh', 'survei', 'charta', 'politika', 'narasi', 'sesuai', 'nyata', 'mosok', 'publik', 'puas', 'naik', 'harga', 'bbm', 'jilat', 'perintah', 'logis', 'survei', 'sebenernya', 'survei', 'buzzerp', 'survei']"
Fier Collection,@FierCollec6141,16/05/2023 23:18,"gimana ceritanya kenaikan bbm, publik puas terhadap pemerintah",negative,"gimana ceritanya kenaikan bbm, publik puas terhadap pemerintah",gimana ceritanya kenaikan bbm publik puas terhadap pemerintah,"['gimana', 'ceritanya', 'kenaikan', 'bbm', 'publik', 'puas', 'terhadap', 'pemerintah']","['ceritanya', 'kenaikan', 'bbm', 'publik', 'puas', 'pemerintah']","['cerita', 'naik', 'bbm', 'publik', 'puas', 'perintah']"
Pakde Surojo,@PakdeSurojo,16/05/2023 23:17,"kalo rakyat puas dg kenaikan harga bbm, jangan-jangan yg disurvey mendem semir...",negative,"kalo rakyat puas dg kenaikan harga bbm, jangan-jangan yg disurvey mendem semir...",kalo rakyat puas dg kenaikan harga bbm jangan jangan yg disurvey mendem semir,"['kalo', 'rakyat', 'puas', 'dg', 'kenaikan', 'harga', 'bbm', 'jangan', 'jangan', 'yg', 'disurvey', 'mendem', 'semir']","['rakyat', 'puas', 'kenaikan', 'harga', 'bbm', 'disurvey', 'mendem', 'semir']","['rakyat', 'puas', 'naik', 'harga', 'bbm', 'disurvey', 'mendem', 'semir']"
Muhamad fahri Wefisidole,@muhamadfahriw,16/05/2023 23:14,"Saya kena dampak langsung bang dari kenaikan BBM, sebagai supir taxi online, dulu beli bensin 1 hari paling max 150k ( mobil saya sigra) , sekarang 200,  penghasilan sami mawon, , harus extra 50k buat bensin, belum buat spare part dan perawatan mobil, zolim bener emang ni rezim",negative,"saya kena dampak langsung bang dari kenaikan bbm, sebagai supir taxi online, dulu beli bensin 1 hari paling max 150k ( mobil saya sigra) , sekarang 200,  penghasilan sami mawon, , harus extra 50k buat bensin, belum buat spare part dan perawatan mobil, zolim bener emang ni rezim",saya kena dampak langsung bang dari kenaikan bbm sebagai supir taxi online dulu beli bensin hari paling max  mobil saya sigra sekarang penghasilan sami mawon harus extra  buat bensin belum buat spare part dan perawatan mobil zolim bener emang ni rezim,"['saya', 'kena', 'dampak', 'langsung', 'bang', 'dari', 'kenaikan', 'bbm', 'sebagai', 'supir', 'taxi', 'online', 'dulu', 'beli', 'bensin', 'hari', 'paling', 'max', 'mobil', 'saya', 'sigra', 'sekarang', 'penghasilan', 'sami', 'mawon', 'harus', 'extra', 'buat', 'bensin', 'belum', 'buat', 'spare', 'part', 'dan', 'perawatan', 'mobil', 'zolim', 'bener', 'emang', 'ni', 'rezim']","['dampak', 'bang', 'kenaikan', 'bbm', 'supir', 'taxi', 'online', 'beli', 'bensin', 'max', 'mobil', 'sigra', 'penghasilan', 'sami', 'mawon', 'extra', 'bensin', 'spare', 'part', 'perawatan', 'mobil', 'zolim', 'bener', 'emang', 'rezim']","['dampak', 'bang', 'naik', 'bbm', 'supir', 'taxi', 'online', 'beli', 'bensin', 'max', 'mobil', 'sigra', 'hasil', 'sami', 'mawon', 'extra', 'bensin', 'spare', 'part', 'awat', 'mobil', 'zolim', 'bener', 'emang', 'rezim']"
DuniaIndah,@Dunianyasantai,16/05/2023 23:12,"Lagi mau mau cari orang yg bahagia dengan kenaikan BBM.
Asuuh tenan surveynya ",negative,"lagi mau mau cari orang yg bahagia dengan kenaikan bbm.
asuuh tenan surveynya ",lagi mau mau cari orang yg bahagia dengan kenaikan bbm asuuh tenan surveynya,"['lagi', 'mau', 'mau', 'cari', 'orang', 'yg', 'bahagia', 'dengan', 'kenaikan', 'bbm', 'asuuh', 'tenan', 'surveynya']","['cari', 'bahagia', 'kenaikan', 'bbm', 'asuuh', 'tenan', 'surveynya']","['cari', 'bahagia', 'naik', 'bbm', 'asuuh', 'tenan', 'surveynya']"
DuniaIndah,@Dunianyasantai,16/05/2023 23:08,"Cuma bisa bilang,ke 
@yunartowijaya
 nalarmu dimana? Apa yg bisa menyebabkan kenaikan BBM puas,
Jabarin dong.",negative,"cuma bisa bilang,ke 
@yunartowijaya
 nalarmu dimana? apa yg bisa menyebabkan kenaikan bbm puas,
jabarin dong.",cuma bisa bilang ke nalarmu dimana apa yg bisa menyebabkan kenaikan bbm puas jabarin dong,"['cuma', 'bisa', 'bilang', 'ke', 'nalarmu', 'dimana', 'apa', 'yg', 'bisa', 'menyebabkan', 'kenaikan', 'bbm', 'puas', 'jabarin', 'dong']","['nalarmu', 'dimana', 'menyebabkan', 'kenaikan', 'bbm', 'puas', 'jabarin']","['nalar', 'mana', 'sebab', 'naik', 'bbm', 'puas', 'jabarin']"
Next Generation99,@NGeneration99,16/05/2023 23:03,Kenaikan bbm rakyat bergembira ,positive,kenaikan bbm rakyat bergembira ,kenaikan bbm rakyat bergembira,"['kenaikan', 'bbm', 'rakyat', 'bergembira']","['kenaikan', 'bbm', 'rakyat', 'bergembira']","['naik', 'bbm', 'rakyat', 'gembira']"
Pj,@Parjiyaawgmail1,16/05/2023 22:59,"Secara logika kenaikan BBM itu membebani rakyat, tapi rakyat kok puas itu, jadi rakyat yang mana yang disurvei, yang mendapat keuntungan dari kenaikan BBM?",negative,"secara logika kenaikan bbm itu membebani rakyat, tapi rakyat kok puas itu, jadi rakyat yang mana yang disurvei, yang mendapat keuntungan dari kenaikan bbm?",secara logika kenaikan bbm itu membebani rakyat tapi rakyat kok puas itu jadi rakyat yang mana yang disurvei yang mendapat keuntungan dari kenaikan bbm,"['secara', 'logika', 'kenaikan', 'bbm', 'itu', 'membebani', 'rakyat', 'tapi', 'rakyat', 'kok', 'puas', 'itu', 'jadi', 'rakyat', 'yang', 'mana', 'yang', 'disurvei', 'yang', 'mendapat', 'keuntungan', 'dari', 'kenaikan', 'bbm']","['logika', 'kenaikan', 'bbm', 'membebani', 'rakyat', 'rakyat', 'puas', 'rakyat', 'disurvei', 'keuntungan', 'kenaikan', 'bbm']","['logika', 'naik', 'bbm', 'beban', 'rakyat', 'rakyat', 'puas', 'rakyat', 'survei', 'untung', 'naik', 'bbm']"
Rustam*@,Rustam*@,16/05/2023 22:39,"dampak kenaikan BBM semua harga barang dan jasa ikut naik. cuma publik  TOLOL yg PUAS.
parah loo SEMPAK FIR'AUN",negative,"dampak kenaikan bbm semua harga barang dan jasa ikut naik. cuma publik  tolol yg puas.
parah loo sempak fir'aun",dampak kenaikan bbm semua harga barang dan jasa ikut naik cuma publik tolol yg puas parah loo sempak fir aun,"['dampak', 'kenaikan', 'bbm', 'semua', 'harga', 'barang', 'dan', 'jasa', 'ikut', 'naik', 'cuma', 'publik', 'tolol', 'yg', 'puas', 'parah', 'loo', 'sempak', 'fir', 'aun']","['dampak', 'kenaikan', 'bbm', 'harga', 'barang', 'jasa', 'publik', 'tolol', 'puas', 'parah', 'loo', 'sempak', 'aun']","['dampak', 'naik', 'bbm', 'harga', 'barang', 'jasa', 'publik', 'tolol', 'puas', 'parah', 'loo', 'sempak', 'aun']"
Aidin Azmi Akun ke 4,@AidinAzmi,16/05/2023 22:06,Apa tidak ada lagi dari kebijakan pemerintah yang bos membuat publik puas??? Dungu  benar naiknya BBM publik puas,negative,apa tidak ada lagi dari kebijakan pemerintah yang bos membuat publik puas??? dungu  benar naiknya bbm publik puas,apa tidak ada lagi dari kebijakan pemerintah yang bos membuat publik puas dungu benar naiknya bbm publik puas,"['apa', 'tidak', 'ada', 'lagi', 'dari', 'kebijakan', 'pemerintah', 'yang', 'bos', 'membuat', 'publik', 'puas', 'dungu', 'benar', 'naiknya', 'bbm', 'publik', 'puas']","['kebijakan', 'pemerintah', 'bos', 'publik', 'puas', 'dungu', 'naiknya', 'bbm', 'publik', 'puas']","['bijak', 'perintah', 'bos', 'publik', 'puas', 'dungu', 'naik', 'bbm', 'publik', 'puas']"
LR,@potathought,16/05/2023 21:59,Katanya ada scene Toretto ikut demo waktu pertalite naik jadi Rp10.000 ya min?,neutral,katanya ada scene toretto ikut demo waktu pertalite naik jadi rp10.000 ya min?,katanya ada scene toretto ikut demo waktu pertalite naik jadi rp ya min,"['katanya', 'ada', 'scene', 'toretto', 'ikut', 'demo', 'waktu', 'pertalite', 'naik', 'jadi', 'rp', 'ya', 'min']","['scene', 'toretto', 'demo', 'pertalite', 'rp']","['scene', 'toretto', 'demo', 'pertalite', 'rp']"
Cahaya kelana,@santoso_dombleh,16/05/2023 21:47,"Beritanya kenaikan BBM.
yg di survey penerima bansos .
Pertanyaan survey ; senangkah bapak / ibu setelah menerima bansos.
Hampir 100%  menjawab senang .",negative,"beritanya kenaikan bbm.
yg di survey penerima bansos .
pertanyaan survey ; senangkah bapak / ibu setelah menerima bansos.
hampir 100%  menjawab senang .",beritanya kenaikan bbm yg di survey penerima bansos pertanyaan survey senangkah bapak ibu setelah menerima bansos hampir menjawab senang,"['beritanya', 'kenaikan', 'bbm', 'yg', 'di', 'survey', 'penerima', 'bansos', 'pertanyaan', 'survey', 'senangkah', 'bapak', 'ibu', 'setelah', 'menerima', 'bansos', 'hampir', 'menjawab', 'senang']","['beritanya', 'kenaikan', 'bbm', 'survey', 'penerima', 'bansos', 'survey', 'senangkah', 'menerima', 'bansos', 'senang']","['berita', 'naik', 'bbm', 'survey', 'terima', 'bansos', 'survey', 'senang', 'terima', 'bansos', 'senang']"
BeritakanID News,@BeritakanID_com,16/05/2023 21:44,"Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik Terhadap Pemerintah Naik Drastis",positive,"charta politika: pasca kenaikan bbm, kepuasan publik terhadap pemerintah naik drastis",charta politika pasca kenaikan bbm kepuasan publik terhadap pemerintah naik drastis,"['charta', 'politika', 'pasca', 'kenaikan', 'bbm', 'kepuasan', 'publik', 'terhadap', 'pemerintah', 'naik', 'drastis']","['charta', 'politika', 'pasca', 'kenaikan', 'bbm', 'kepuasan', 'publik', 'pemerintah', 'drastis']","['charta', 'politika', 'pasca', 'naik', 'bbm', 'puas', 'publik', 'perintah', 'drastis']"
BONGI SUMULE,@DIHYAHDAFFA,16/05/2023 21:28,"Otak Sungsang, mana ada rakyat yg senang Harga BBM Naik. Kalau BBM naik maka automatis akan  menimbulkan efek domino kenaikan harga2 yg lain.",negative,"otak sungsang, mana ada rakyat yg senang harga bbm naik. kalau bbm naik maka automatis akan  menimbulkan efek domino kenaikan harga2 yg lain.",otak sungsang mana ada rakyat yg senang harga bbm naik kalau bbm naik maka automatis akan menimbulkan efek domino kenaikan harga yg lain,"['otak', 'sungsang', 'mana', 'ada', 'rakyat', 'yg', 'senang', 'harga', 'bbm', 'naik', 'kalau', 'bbm', 'naik', 'maka', 'automatis', 'akan', 'menimbulkan', 'efek', 'domino', 'kenaikan', 'harga', 'yg', 'lain']","['otak', 'sungsang', 'rakyat', 'senang', 'harga', 'bbm', 'bbm', 'automatis', 'menimbulkan', 'efek', 'domino', 'kenaikan', 'harga']","['otak', 'sungsang', 'rakyat', 'senang', 'harga', 'bbm', 'bbm', 'automatis', 'timbul', 'efek', 'domino', 'naik', 'harga']"
Just Me,@the_X_factors,16/05/2023 21:23,"Rakyat wakanda memang gila, disaat kondisi keuangan ancur pasca pandemi masih happy dengan kenaikan bbm ",negative,"rakyat wakanda memang gila, disaat kondisi keuangan ancur pasca pandemi masih happy dengan kenaikan bbm ",rakyat wakanda memang gila disaat kondisi keuangan ancur pasca pandemi masih happy dengan kenaikan bbm,"['rakyat', 'wakanda', 'memang', 'gila', 'disaat', 'kondisi', 'keuangan', 'ancur', 'pasca', 'pandemi', 'masih', 'happy', 'dengan', 'kenaikan', 'bbm']","['rakyat', 'wakanda', 'gila', 'disaat', 'kondisi', 'keuangan', 'ancur', 'pasca', 'pandemi', 'happy', 'kenaikan', 'bbm']","['rakyat', 'wakanda', 'gila', 'saat', 'kondisi', 'uang', 'ancur', 'pasca', 'pandemi', 'happy', 'naik', 'bbm']"
arya,@Suharto91638148,16/05/2023 20:55,Survei nggak waras kenaikan BBM itu membuat rakyat sengsara bukan puas..klo puas berarti otak nya Uda terkontaminasi..,negative,survei nggak waras kenaikan bbm itu membuat rakyat sengsara bukan puas..klo puas berarti otak nya uda terkontaminasi..,survei nggak waras kenaikan bbm itu membuat rakyat sengsara bukan puas klo puas berarti otak nya uda terkontaminasi,"['survei', 'nggak', 'waras', 'kenaikan', 'bbm', 'itu', 'membuat', 'rakyat', 'sengsara', 'bukan', 'puas', 'klo', 'puas', 'berarti', 'otak', 'nya', 'uda', 'terkontaminasi']","['survei', 'nggak', 'waras', 'kenaikan', 'bbm', 'rakyat', 'sengsara', 'puas', 'puas', 'otak', 'uda', 'terkontaminasi']","['survei', 'nggak', 'waras', 'naik', 'bbm', 'rakyat', 'sengsara', 'puas', 'puas', 'otak', 'uda', 'kontaminasi']"
Bhoriel Multinovic,@BMultinovic,16/05/2023 20:51,"Tidak selamanya kepala botak itu tandanya orang pintar
Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik Terhadap Pemerintah Naik Drastis -",negative,"tidak selamanya kepala botak itu tandanya orang pintar
charta politika: pasca kenaikan bbm, kepuasan publik terhadap pemerintah naik drastis -",tidak selamanya kepala botak itu tandanya orang pintar charta politika pasca kenaikan bbm kepuasan publik terhadap pemerintah naik drastis,"['tidak', 'selamanya', 'kepala', 'botak', 'itu', 'tandanya', 'orang', 'pintar', 'charta', 'politika', 'pasca', 'kenaikan', 'bbm', 'kepuasan', 'publik', 'terhadap', 'pemerintah', 'naik', 'drastis']","['kepala', 'botak', 'tandanya', 'pintar', 'charta', 'politika', 'pasca', 'kenaikan', 'bbm', 'kepuasan', 'publik', 'pemerintah', 'drastis']","['kepala', 'botak', 'tanda', 'pintar', 'charta', 'politika', 'pasca', 'naik', 'bbm', 'puas', 'publik', 'perintah', 'drastis']"
ahadjie,@ahadi651,16/05/2023 20:28,Aneh masa Rakyat sangat puas dgn kenaikan harga BBM ??  ,negative,aneh masa rakyat sangat puas dgn kenaikan harga bbm ??  ,aneh masa rakyat sangat puas dgn kenaikan harga bbm,"['aneh', 'masa', 'rakyat', 'sangat', 'puas', 'dgn', 'kenaikan', 'harga', 'bbm']","['aneh', 'rakyat', 'puas', 'kenaikan', 'harga', 'bbm']","['aneh', 'rakyat', 'puas', 'naik', 'harga', 'bbm']"
Ahmad Rifai,@AhmadRi90826944,16/05/2023 19:19,Mungkin saja kepuasan publik terhadap pemerintah naik drastis pasca kenaikan BBM dengan indikator panjangnya antrian mobil dan motor untuk mendapatkan pertalite dan solar yang termasuk barang subsidi pemerintah.,negative,mungkin saja kepuasan publik terhadap pemerintah naik drastis pasca kenaikan bbm dengan indikator panjangnya antrian mobil dan motor untuk mendapatkan pertalite dan solar yang termasuk barang subsidi pemerintah.,mungkin saja kepuasan publik terhadap pemerintah naik drastis pasca kenaikan bbm dengan indikator panjangnya antrian mobil dan motor untuk mendapatkan pertalite dan solar yang termasuk barang subsidi pemerintah,"['mungkin', 'saja', 'kepuasan', 'publik', 'terhadap', 'pemerintah', 'naik', 'drastis', 'pasca', 'kenaikan', 'bbm', 'dengan', 'indikator', 'panjangnya', 'antrian', 'mobil', 'dan', 'motor', 'untuk', 'mendapatkan', 'pertalite', 'dan', 'solar', 'yang', 'termasuk', 'barang', 'subsidi', 'pemerintah']","['kepuasan', 'publik', 'pemerintah', 'drastis', 'pasca', 'kenaikan', 'bbm', 'indikator', 'panjangnya', 'antrian', 'mobil', 'motor', 'pertalite', 'solar', 'barang', 'subsidi', 'pemerintah']","['puas', 'publik', 'perintah', 'drastis', 'pasca', 'naik', 'bbm', 'indikator', 'panjang', 'antri', 'mobil', 'motor', 'pertalite', 'solar', 'barang', 'subsidi', 'perintah']"
AR. Sultan,@uttampang,16/05/2023 19:12,Coba kasi dong masyarakat mana yang puas dengan kenaikan harga BBM. Bikin survey kok gak ngotak banget njirrm,negative,coba kasi dong masyarakat mana yang puas dengan kenaikan harga bbm. bikin survey kok gak ngotak banget njirrm,coba kasi dong masyarakat mana yang puas dengan kenaikan harga bbm bikin survey kok gak ngotak banget njirrm,"['coba', 'kasi', 'dong', 'masyarakat', 'mana', 'yang', 'puas', 'dengan', 'kenaikan', 'harga', 'bbm', 'bikin', 'survey', 'kok', 'gak', 'ngotak', 'banget', 'njirrm']","['coba', 'kasi', 'masyarakat', 'puas', 'kenaikan', 'harga', 'bbm', 'survey', 'ngotak', 'banget', 'njirrm']","['coba', 'kasi', 'masyarakat', 'puas', 'naik', 'harga', 'bbm', 'survey', 'ngotak', 'banget', 'njirrm']"
wongtani,@aminfauziyunus2,16/05/2023 19:07,"Hanya orang bodo yg puas dg kenaikan bbm ditengah sulitnya ekonomi. 
Charta bisa saja benar karena yg disurvei adalah merka,  atau charta salah karena tidak menunjukkan yg sebenarnya.  
Yg paling bodo adalah merka yg menggunakan hasil dari kebodohan dan manipulasi sbg berita.",negative,"hanya orang bodo yg puas dg kenaikan bbm ditengah sulitnya ekonomi. 
charta bisa saja benar karena yg disurvei adalah merka,  atau charta salah karena tidak menunjukkan yg sebenarnya.  
yg paling bodo adalah merka yg menggunakan hasil dari kebodohan dan manipulasi sbg berita.",hanya orang bodo yg puas dg kenaikan bbm ditengah sulitnya ekonomi charta bisa saja benar karena yg disurvei adalah merka atau charta salah karena tidak menunjukkan yg sebenarnya yg paling bodo adalah merka yg menggunakan hasil dari kebodohan dan manipulasi sbg berita,"['hanya', 'orang', 'bodo', 'yg', 'puas', 'dg', 'kenaikan', 'bbm', 'ditengah', 'sulitnya', 'ekonomi', 'charta', 'bisa', 'saja', 'benar', 'karena', 'yg', 'disurvei', 'adalah', 'merka', 'atau', 'charta', 'salah', 'karena', 'tidak', 'menunjukkan', 'yg', 'sebenarnya', 'yg', 'paling', 'bodo', 'adalah', 'merka', 'yg', 'menggunakan', 'hasil', 'dari', 'kebodohan', 'dan', 'manipulasi', 'sbg', 'berita']","['bodo', 'puas', 'kenaikan', 'bbm', 'ditengah', 'sulitnya', 'ekonomi', 'charta', 'disurvei', 'merka', 'charta', 'salah', 'bodo', 'merka', 'hasil', 'kebodohan', 'manipulasi', 'berita']","['bodo', 'puas', 'naik', 'bbm', 'tengah', 'sulit', 'ekonomi', 'charta', 'survei', 'merka', 'charta', 'salah', 'bodo', 'merka', 'hasil', 'bodoh', 'manipulasi', 'berita']"
Abu_Omar,@Abou_Omar20,16/05/2023 18:53,"indikatornya kenaikan BBM pulak, memang gila kalian, dimana2 orang ngeluh setelah kenaikan BBM. sudah mahal, langka susah lagi bayarnya harus pakai barcode segala. lengkap penderitaan rakyat. dimana puasnya woi?",negative,"indikatornya kenaikan bbm pulak, memang gila kalian, dimana2 orang ngeluh setelah kenaikan bbm. sudah mahal, langka susah lagi bayarnya harus pakai barcode segala. lengkap penderitaan rakyat. dimana puasnya woi?",indikatornya kenaikan bbm pulak memang gila kalian dimana orang ngeluh setelah kenaikan bbm sudah mahal langka susah lagi bayarnya harus pakai barcode segala lengkap penderitaan rakyat dimana puasnya woi,"['indikatornya', 'kenaikan', 'bbm', 'pulak', 'memang', 'gila', 'kalian', 'dimana', 'orang', 'ngeluh', 'setelah', 'kenaikan', 'bbm', 'sudah', 'mahal', 'langka', 'susah', 'lagi', 'bayarnya', 'harus', 'pakai', 'barcode', 'segala', 'lengkap', 'penderitaan', 'rakyat', 'dimana', 'puasnya', 'woi']","['indikatornya', 'kenaikan', 'bbm', 'pulak', 'gila', 'dimana', 'ngeluh', 'kenaikan', 'bbm', 'mahal', 'langka', 'susah', 'bayarnya', 'pakai', 'barcode', 'lengkap', 'penderitaan', 'rakyat', 'dimana', 'puasnya']","['indikator', 'naik', 'bbm', 'pulak', 'gila', 'mana', 'ngeluh', 'naik', 'bbm', 'mahal', 'langka', 'susah', 'bayar', 'pakai', 'barcode', 'lengkap', 'derita', 'rakyat', 'mana', 'puas']"
miqr,@colokwan,16/05/2023 18:52,Mau lebih puas lagi???? Ayo dukung kenaikan harga bbm sampe 19.999/liter pertalet,negative,mau lebih puas lagi???? ayo dukung kenaikan harga bbm sampe 19.999/liter pertalet,mau lebih puas lagi ayo dukung kenaikan harga bbm sampe liter pertalet,"['mau', 'lebih', 'puas', 'lagi', 'ayo', 'dukung', 'kenaikan', 'harga', 'bbm', 'sampe', 'liter', 'pertalet']","['puas', 'ayo', 'dukung', 'kenaikan', 'harga', 'bbm', 'sampe', 'liter', 'pertalet']","['puas', 'ayo', 'dukung', 'naik', 'harga', 'bbm', 'sampe', 'liter', 'pertalet']"
Pejuang Kebeneran,@PejuangKebener1,16/05/2023 18:48,"Makin bodoh aja ini manusia... di belahan dunia cuma ada di era mukidi yg yakin rakyatnya gax sengsara paska kenaikan BBM, logita terbalik dr boneka OLIGARKI",negative,"makin bodoh aja ini manusia... di belahan dunia cuma ada di era mukidi yg yakin rakyatnya gax sengsara paska kenaikan bbm, logita terbalik dr boneka oligarki",makin bodoh aja ini manusia di belahan dunia cuma ada di era mukidi yg yakin rakyatnya gax sengsara paska kenaikan bbm logita terbalik dr boneka oligarki,"['makin', 'bodoh', 'aja', 'ini', 'manusia', 'di', 'belahan', 'dunia', 'cuma', 'ada', 'di', 'era', 'mukidi', 'yg', 'yakin', 'rakyatnya', 'gax', 'sengsara', 'paska', 'kenaikan', 'bbm', 'logita', 'terbalik', 'dr', 'boneka', 'oligarki']","['bodoh', 'manusia', 'belahan', 'dunia', 'era', 'mukidi', 'rakyatnya', 'gax', 'sengsara', 'paska', 'kenaikan', 'bbm', 'logita', 'terbalik', 'boneka', 'oligarki']","['bodoh', 'manusia', 'bahan', 'dunia', 'era', 'mukidi', 'rakyat', 'gax', 'sengsara', 'paska', 'naik', 'bbm', 'logita', 'balik', 'boneka', 'oligarki']"
Mulia Hadad,@TalagaHati,16/05/2023 18:32,Hahahaha.. ternyata botak itu tidak mencerminkan kepintaran ya teh... kenaikan bbm dgn kepuasan kpd pemerintan ssuatu yg paradok. Kenpa jd berbading lurus,negative,hahahaha.. ternyata botak itu tidak mencerminkan kepintaran ya teh... kenaikan bbm dgn kepuasan kpd pemerintan ssuatu yg paradok. kenpa jd berbading lurus,hahahaha ternyata botak itu tidak mencerminkan kepintaran ya teh kenaikan bbm dgn kepuasan kpd pemerintan ssuatu yg paradok kenpa jd berbading lurus,"['hahahaha', 'ternyata', 'botak', 'itu', 'tidak', 'mencerminkan', 'kepintaran', 'ya', 'teh', 'kenaikan', 'bbm', 'dgn', 'kepuasan', 'kpd', 'pemerintan', 'ssuatu', 'yg', 'paradok', 'kenpa', 'jd', 'berbading', 'lurus']","['hahahaha', 'botak', 'mencerminkan', 'kepintaran', 'kenaikan', 'bbm', 'kepuasan', 'pemerintan', 'ssuatu', 'paradok', 'kenpa', 'berbading', 'lurus']","['hahahaha', 'botak', 'cermin', 'pintar', 'naik', 'bbm', 'puas', 'intan', 'ssuatu', 'paradok', 'kenpa', 'berbading', 'lurus']"
